;Nama_umkm;Sektor_usaha;Sektor_umkm;Kabupaten;Kecamatan;Desa;Jenis_usaha;Omset;Aset;Cluster
5348;Partini;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Aji Seni Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5349;Dartini;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Aji Seni Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5350;Surami;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Cot Arun.II Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5351;Dian Novita;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Punge Blang Cut No.83 Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5352;Novi Minarsih;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Aji Seni Dsn.T Dikandang Gp.Punge Blang Cu;Membuat Kue;5000;12500;0
5353;Sri Wahyuni;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.P.Blang Cut Lr.Bakti Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5354;Ernawati;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Punge Blang Cut.II. Lr.Rudi Gp.Punge Blang;Membuat Kue;5000;12500;0
5355;Rusnawati;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.K.Budiman Punge Blang Cut Gp.Punge Blang C;Membuat Kue;5000;12500;0
5356;Muniati;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Baksukon Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5357;Lia Defiana;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Bahagia. Lr.Bak Sukon No.01 Gp.Punge Blang;Membuat Kue;5000;12500;0
5358;Salbiah;Industri;Mikro;Banda Aceh;Jaya Baru;Lr.K.Budiman Ling.Llubhok Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5359;Muslimah;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Bahagia. Lr.Bak Sukon Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5360;Mariyani;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Harapa No.38 Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5361;Linda Yani;Industri;Mikro;Banda Aceh;Jaya Baru;Lr.Bakti No.19 Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5362;Lian Sahyuni;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Punge Blang Cut.II Lr.Keluarga No.11 Gp.Pu;Membuat Kue;5000;12500;0
5363;Roslina;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Harapan Ujong Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5364;Siti Zulaiha;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.T.Dikandang No.7 Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5365;Ainun Mardiyah;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Syuhada No.07 Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5366;Aini Satul Mufidah;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Aji Seni. Dsn.Tuan Dikandang Gp.Punge Blan;Membuat Kue;5000;12500;0
5367;Mardiana;Industri;Mikro;Banda Aceh;Jaya Baru;Gp.Punge Blang Cut Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5368;Yusnaini;Industri;Mikro;Banda Aceh;Jaya Baru;Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5369;Suci Maghfirah;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Harapan. Lr.T.Benu Punge Blang Cut;Membuat Kue;5000;12500;0
5370;Nurhayati Nurdin;Industri;Mikro;Banda Aceh;Jaya Baru;Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5371;Sutini;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Aji Seni Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5372;Sanawiyah;Industri;Mikro;Banda Aceh;Jaya Baru;Gp.Punge Blang Cut;Membuat Kue;5000;12500;0
5373;Intan Juniar;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Tgk.Batee Timoh Lr. Nyak Ali Gp.Jeulingke;Membuat Kue;7000;17500;0
5374;Mawardiah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Tgk.Batee Timoh No.20 Gp.Jeulingke;Membuat Kue;7000;17500;0
5375;Syarifah Fatimah Zuhra;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Tgk.Batee Timoh No.20 Gp.Jeulingke;Membuat Kue;7000;17500;0
5376;Yusniar;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Tgk.Batee Timoh No.36 Gp.Jeulingke;Membuat Kue;7000;17500;0
5377;Siti Zulaikha;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Tgk.Batee Timoh No.20 Gp.Jeulingke;Membuat Kue;7000;17500;0
5378;Ekka Astriani;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Tgk.Batee Timoh Lr.Peutua No.4 Gp.Jeuling;Membuat Kue;7000;17500;0
5379;Zuraidah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Tgk.Batee Timoh  Gp.Jeulingke;Membuat Kue;7000;17500;0
5380;Eti Afnizar;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Tgk.Batee Timoh  Gp.Jeulingke;Membuat Kue;7000;17500;0
5381;Susanti;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Tgk.Batee Timoh Lr.Ny.Ali No.9 Gp.Jeuling;Membuat Kue;7000;17500;0
5382;Mursinah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Tgk.Batee Timoh Lr.Peutua No.4 Gp.Jeuling;Membuat Kue;7000;17500;0
5383;Risna Yuliana;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Tgk.Batee Timoh Lr.Peutua Gp.Jeulingke;Membuat Kue;7000;17500;0
5384;Sri Wahyuni;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Mesjid Lr.Bak Geulepe Gp.Jeulingke;Membuat Kue;7000;17500;0
5385;Sri Wahyuna;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Mesjid Lr.Bak Geulepe Gp.Jeulingke;Membuat Kue;7000;17500;0
5386;Ummiyah Djuned;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Tgk.Batee Timoh Gp.Jeulingke;Membuat Kue;7000;17500;0
5387;Murzainah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Mesjid Lr.Bak Geulepe Gp.Jeulingke;Membuat Kue;7000;17500;0
5388;Rasyidah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Tgk.Batee Timoh Gp.Jeulingke;Membuat Kue;7000;17500;0
5389;Habibah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Utama Ds.Mns Tuna Gp.Rukoh;Membuat Kue;7000;17500;0
5390;Yusniar;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.K.Hamzah No.4 Gp.Rukoh;Membuat Kue;7000;17500;0
5391;Rusna;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Meunasah Tunah Lr.Halimah No.38 Gp.Rukoh;Membuat Kue;7000;17500;0
5392;Basyiah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Utama Lr.HM Azah MNS Gp.Rukoh;Membuat Kue;7000;17500;0
5393;Naimah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. K.Hamzah No.4 Dsn Meunasah Tua Gp.Rukoh;Membuat Kue;7000;17500;0
5394;Farah Ramuzani;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn. Meunasah Tua Gp.Rukoh;Membuat Kue;7000;17500;0
5395;Rasyidah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Lingkar Kampus Ds MNS Tuha Gp.Rukoh;Membuat Kue;7000;17500;0
5396;Fat Suriani;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Utama Gp.Rukoh;Membuat Kue;7000;17500;0
5397;Murniati;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn. Meunasah Tua Gp.Rukoh;Membuat Kue;7000;17500;0
5398;Nurma;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Utama Dsn. Meunasah Tua Gp.Rukoh;Membuat Kue;7000;17500;0
5399;Mahdiah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Lingkar Kampus Ds MNS Tuha Gp.Rukoh;Membuat Kue;7000;17500;0
5400;Era Nurlianti;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn. Meunasah Tua Gp.Rukoh;Membuat Kue;7000;17500;0
5401;Ramdaliyah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Utama Dsn. Meunasah Tua Gp.Rukoh;Membuat Kue;7000;17500;0
5402;Juraida;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Utama Lr.Lhok Bangka Gp.Rukoh;Membuat Kue;7000;17500;0
5403;Ernawati;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl. Utama Dsn. Meunasah Rukoh Gp.Rukoh;Membuat Kue;7000;17500;0
5404;Samsidar;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn. Meunasah Tua Gp.Rukoh;Membuat Kue;7000;17500;0
5405;Mariani;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Utama Lr.Mesjid No.4 Gp.Rukoh;Membuat Kue;7000;17500;0
5406;Hidayati Fitri;Industri;Mikro;Banda Aceh;Kuta Alam;Lr Kuala Bate No.28 Gp. Mulia;Membuat Kue;6000;15000;0
5407;Gusti Linda;Industri;Mikro;Banda Aceh;Kuta Alam;Jl.Maimun Saleh Gp. Mulia;Membuat Kue;6000;15000;0
5408;Mulyani Syahkubat;Industri;Mikro;Banda Aceh;Kuta Alam;Jl.T.Laksana No.10 Gp. Mulia;Membuat Kue;6000;15000;0
5409;Lelawati;Industri;Mikro;Banda Aceh;Kuta Alam;Jl.Laksamana Lr.Kuala Bate No.24 Gp. Mulia;Membuat Kue;6000;15000;0
5410;Nurlali Syamaun;Industri;Mikro;Banda Aceh;Kuta Alam;Jl.T.Laksamana Lr.II Gp. Mulia;Membuat Kue;6000;15000;0
5411;Rumaisa;Industri;Mikro;Banda Aceh;Kuta Alam;Lr Kuala Bate No.24 Gp. Mulia;Membuat Kue;6000;15000;0
5412;Nena Achmadi;Industri;Mikro;Banda Aceh;Kuta Alam;Jl.T.Panglima Polem Ujung No.261 Gp. Mulia;Membuat Kue;6000;15000;0
5413;Cut Rosmawarni;Industri;Mikro;Banda Aceh;Kuta Alam;Jl.Laksamana Lr.Kuala Bate Gp. Mulia;Membuat Kue;6000;15000;0
5414;Isnaridha Wandini;Industri;Mikro;Banda Aceh;Kuta Alam;Jl.Laksamana Lr.Kuala Bate No.28 Gp. Mulia;Membuat Kue;6000;15000;0
5415;Rukaidah;Industri;Mikro;Banda Aceh;Kuta Alam;Jl.Laksamana Lr.Kuala Bate Gp. Mulia;Membuat Kue;6000;15000;0
5416;Rukiyah;Industri;Mikro;Banda Aceh;Kuta Alam;Jl.Laksamana Lr.Kuala Bate Gp. Mulia;Membuat Kue;6000;15000;0
5417;Cut Nurhayati;Industri;Mikro;Banda Aceh;Kuta Alam;Jl.Tgk.Malem Muda No.38 Gp. Mulia;Membuat Kue;6000;15000;0
5418;Munira;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn. Tgk.Meulinje Gp. Tibang;Membuat Kue;5000;12500;0
5419;Suaibatun;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn. Tgk.Meulinje Gp. Tibang;Membuat Kue;5000;12500;0
5420;Mutia Edawati;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Tgk.Meurah Gp. Tibang;Membuat Kue;5000;12500;0
5421;Mutia;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Tgk.Meulagu Gp. Tibang;Membuat Kue;5000;12500;0
5422;Fitriani;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn. Tgk.Meulinje Gp. Tibang;Membuat Kue;5000;12500;0
5423;Nurmiati;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn. Tgk.Meulinje Gp. Tibang;Membuat Kue;5000;12500;0
5424;Nurhayati;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn. Tgk.Meulinje Gp. Tibang;Membuat Kue;5000;12500;0
5425;Nakhiah Hasan;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn. Tgk.Meulinje Gp. Tibang;Membuat Kue;5000;12500;0
5426;Darniati;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Tgk.Meurah Gp. Tibang;Membuat Kue;5000;12500;0
5427;Nurhayati;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn. Tgk.Meulinje Gp. Tibang;Membuat Kue;5000;12500;0
5428;Hendra;Industri;Mikro;Banda Aceh;Kuta Raja;Jl.Tgl.Dikandang Dsn.Raja Siuroe Gp.Pande;Membuat Kue;6000;15000;0
5429;Siti Rahmah;Industri;Mikro;Banda Aceh;Kuta Raja;Jl.Tgk.Di Kandang Dsn.Raja Siuroe Gp.Pande;Membuat Kue;6000;15000;0
5430;Zulkifli Abbas;Industri;Mikro;Banda Aceh;Kuta Raja;Jl.Tgk.Di Kandang Dsn.Raja Siuroe Gp.Pande;Membuat Kue;6000;15000;0
5431;Maryana Abdurahman;Industri;Mikro;Banda Aceh;Kuta Raja;Jl.Tgk.Di Kandang Gp.Pande;Membuat Kue;6000;15000;0
5432;Desi Agustria;Industri;Mikro;Banda Aceh;Kuta Raja;Jl.Tgk.Di Kandang  Dsn.Meugat Gp.Pande;Membuat Kue;6000;15000;0
5433;Syamsinar;Industri;Mikro;Banda Aceh;Kuta Raja;Jl.Twk.Raja Keumala Gp.Keudah;Membuat Kue;6000;15000;0
5434;Herman Ndraha;Industri;Mikro;Banda Aceh;Kuta Raja;Jl.Keluaga Dsn.V Link Kamboja Gp.Keudah;Membuat Kue;6000;15000;0
5435;Hanafi;Industri;Mikro;Banda Aceh;Kuta Raja;Jl.Twk.Raja Keumala Dsn.V Link Kamboja Gp.Keu;Membuat Kue;6000;15000;0
5436;Herlina Sri Irianti;Industri;Mikro;Banda Aceh;Ulee Kareng;Jl.Jurong Dagang Komp Pos Gp.Ceurih;Membuat Kue;7000;17500;0
5437;Juariah;Industri;Mikro;Banda Aceh;Ulee Kareng;Jl.Jurong Dagang  Gp.Ceurih;Membuat Kue;7000;17500;0
5438;Fatimah;Industri;Mikro;Banda Aceh;Ulee Kareng;Jl.Jurong Dagang Komp Pos Gp.Ceurih;Membuat Kue;7000;17500;0
5439;Rizka Filiani Tasya Lubis;Industri;Mikro;Banda Aceh;Ulee Kareng;Jl.Jurong Dagang Komp Pos Gp.Ceurih;Membuat Kue;7000;17500;0
5440;Yuningsih;Industri;Mikro;Banda Aceh;Ulee Kareng;Jl.Bak Lipee Dsn.Pusara Habib Gp.Ceurih;Membuat Kue;7000;17500;0
5441;Sulaina;Industri;Mikro;Banda Aceh;Ulee Kareng;Jl.Leguna Gp.Ceurih;Membuat Kue;7000;17500;0
5442;Habsah;Industri;Mikro;Banda Aceh;Ulee Kareng;Jl.Shelter Ds.Podihagu Gp.Ceurih;Membuat Kue;7000;17500;0
5443;Nilawati;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Jurong Musafir Gp.Alue Naga;Membuat Kue;5000;12500;0
5444;Khairiati;Industri;Mikro;Banda Aceh;Syiah Kuala;Gp.Alue Naga;Membuat Kue;5000;12500;0
5445;Maini Sara;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Beunot Gp.Alue Naga;Membuat Kue;5000;12500;0
5446;Juraidawati MY;Industri;Mikro;Banda Aceh;Syiah Kuala;Gp.Alue Naga;Membuat Kue;5000;12500;0
5447;Juraini J;Industri;Mikro;Banda Aceh;Syiah Kuala;Lr.Musafir Gp.Alue Naga;Membuat Kue;5000;12500;0
5448;Nur Faridah;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Jurong Musafir Gp.Alue Naga;Membuat Kue;5000;12500;0
5449;Rahmatun Nisa;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Beunot Gp.Alue Naga;Membuat Kue;5000;12500;0
5450;Nurlaila;Industri;Mikro;Banda Aceh;Syiah Kuala;Gp.Alue Naga Gp.Alue Naga;Membuat Kue;5000;12500;0
5451;Nurmalawati S;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Beunot Gp.Alue Naga;Membuat Kue;5000;12500;0
5452;Wardiah;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Beunot Gp.Alue Naga;Membuat Kue;5000;12500;0
5453;Nurlaila;Industri;Mikro;Banda Aceh;Syiah Kuala;Jr.Beunot Gp.Alue Naga;Membuat Kue;5000;12500;0
5454;Fitrianti Usman;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Jurong Musafir Gp.Alue Naga;Membuat Kue;5000;12500;0
5455;Yusnita;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Kuta Rentang Gp.Deah Raya;Membuat Kue;5000;12500;0
5456;Moliati;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Kuta Rentang Gp.Deah Raya;Membuat Kue;5000;12500;0
5457;Eva Ludia;Industri;Mikro;Banda Aceh;Syiah Kuala;Ds.Deah Raya Gp.Deah Raya;Membuat Kue;5000;12500;0
5458;Irmawati;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Kuta Rentang Gp.Deah Raya;Membuat Kue;5000;12500;0
5459;Fikridar;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Laksamana Banta Muda Gp.Deah Raya;Membuat Kue;5000;12500;0
5460;Munira;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Kuta Rentang Gp.Deah Raya;Membuat Kue;5000;12500;0
5461;Nur Musalla;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Kuta Rentang Gp.Deah Raya;Membuat Kue;5000;12500;0
5462;Cut Bungsu Libriani;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Nek Bayan Gp.Deah Raya;Membuat Kue;5000;12500;0
5463;Ernawati;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Kuta Rentang Gp.Deah Raya;Membuat Kue;5000;12500;0
5464;Pepi Safriati;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Laksamana Banta Muda Gp.Deah Raya;Membuat Kue;5000;12500;0
5465;Arinah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Kuta Rentang Gp.Deah Raya;Membuat Kue;5000;12500;0
5466;Aftia Dona;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Tgk.Chik Muda Gp.Alue Naga;Membuat Kue;5000;12500;0
5467;Yusniar;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Kuta Rentang Gp.Deah Raya;Membuat Kue;5000;12500;0
5468;Fauziah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Mesjid No.7A Gp.Jeulingke;Membuat Kue;5000;12500;0
5469;Ainal Mardiah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Syarief No.25 Gp.Jeulingke;Membuat Kue;5000;12500;0
5470;Nurul Badri;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.T.Syarief Lr.Pang Ulee Gp.Jeulingke;Membuat Kue;5000;12500;0
5471;Marhaini;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Syarief No.21 Gp.Jeulingke;Membuat Kue;5000;12500;0
5472;Mawarni;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Syarief No.12C Gp.Jeulingke;Membuat Kue;5000;12500;0
5473;Rosmawati;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.T.Nyak Arief Lr.Aria No.13B Gp.Lamgugob;Membuat Kue;5000;12500;0
5474;Eka Darmawati;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Syarief No.12 Gp.Jeulingke;Membuat Kue;5000;12500;0
5475;Nilawaty;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Syarief No.19 Gp.Jeulingke;Membuat Kue;5000;12500;0
5476;Iriani;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Syarief No.25B Gp.Jeulingke;Membuat Kue;5000;12500;0
5477;Asmaul Husna;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Mesjid LR.Jeumpa No.14 Gp.Jeulingke;Membuat Kue;5000;12500;0
5478;Nurhasidah;Industri;Mikro;Banda Aceh;Syiah Kuala;GG.Swadaya No.9 Gp.Jeulingke;Membuat Kue;5000;12500;0
5479;Ema Nova Susanti;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Mesjid No.3 Gp.Jeulingke;Membuat Kue;5000;12500;0
5480;Nuryati;Industri;Mikro;Banda Aceh;Syiah Kuala;Lr.Seulanga Gp.Jeulingke;Membuat Kue;5000;12500;0
5481;Nurmala;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Mesjid No.31 Gp.Jeulingke;Membuat Kue;5000;12500;0
5482;Erna Noviaty;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Meurah No.18 Gp.Jeulingke;Membuat Kue;5000;12500;0
5483;Tutiani;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.N.T.Syarief No.29 Gp.Jeulingke;Membuat Kue;5000;12500;0
5484;Nurul Maimunah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Prada I.LR.Anggrek Gp.Jeulingke;Membuat Kue;5000;12500;0
5485;Ramlah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Pusara No.1 Gp.Jeulingke;Membuat Kue;5000;12500;0
5486;Herawati;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Teri GG Pusara No.14 Gp.Jeulingke;Membuat Kue;5000;12500;0
5487;Sariani;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Raja Sakti No.9 Gp.Jeulingke;Membuat Kue;5000;12500;0
5488;Septya Putri;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Muda No.12 Gp.Jeulingke;Membuat Kue;5000;12500;0
5489;Nurlaila;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Bate Timo Gp.Jeulingke;Membuat Kue;5000;12500;0
5490;Nurlinawati;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Batee Timoh Lr.Petua Gp.Jeulingke;Membuat Kue;5000;12500;0
5491;Zuraidah;Industri;Mikro;Banda Aceh;Syiah Kuala;jl.Tgk.Bate timoh Gp.Jeulingke;Membuat Kue;5000;12500;0
5492;Rosna;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Batee Timoh No.20 Gp.Jeulingke;Membuat Kue;5000;12500;0
5493;Ummiah Djuned;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Batee Timoh Gp.Jeulingke;Membuat Kue;5000;12500;0
5494;Irmayanti;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Batee Timoh Lr.Petua Gp.Jeulingke;Membuat Kue;5000;12500;0
5495;Fauziah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Batee Timoh Lr.Nyak Ali Gp.Jeulingke;Membuat Kue;5000;12500;0
5496;Safrida Umar;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Batee Timoh Lr.Nyak Ali Gp.Jeulingke;Membuat Kue;5000;12500;0
5497;Mardiah;Industri;Mikro;Banda Aceh;Syiah Kuala;Dsn.Ujong Kreung Gp.Jeulingke;Membuat Kue;5000;12500;0
5498;Mahdalena;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Batee Timoh Lr.Nyak Ali Gp.Jeulingke;Membuat Kue;5000;12500;0
5499;Ainal Mardhiah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Batee Timoh No.26 Gp.Jeulingke;Membuat Kue;5000;12500;0
5500;Nilawati;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Syarief Gp.Jeulingke;Membuat Kue;5000;12500;0
5501;Ruswati;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Merah No.10 B Gp.Jeulingke;Membuat Kue;5000;12500;0
5502;Nurhayatun;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Syarief GG.K.Amin No.4A Gp.Jeulingke;Membuat Kue;5000;12500;0
5503;Safrina;Industri;Mikro;Banda Aceh;Syiah Kuala;GG.Swadaya  Gp.Jeulingke;Membuat Kue;5000;12500;0
5504;Rubiah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Meurah No.2 Gp.Jeulingke;Membuat Kue;5000;12500;0
5505;Nuriah;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.T.Merurah No.10A Gp.Jeulingke;Membuat Kue;5000;12500;0
5506;Nuryanti;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Meurah No.2 Gp.Jeulingke;Membuat Kue;5000;12500;0
5507;Khairunnisa;Industri;Mikro;Banda Aceh;Syiah Kuala;Jl.Tgk.Syarief GG.K.Amin Gp.Jeulingke;Membuat Kue;5000;12500;0
5508;Cut Rostina;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Tgk. ABD Mutalib Gp.Punge Blang Cut;Membuat Kue;10000;25000;0
5509;Epi Asnani;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Harapan Gp.Punge Blang Cut;Membuat Kue;10000;25000;0
5510;Nasriah;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Tuan Dipakeh No.19 Punge Blang Cut Gp.Pung;Membuat Kue;10000;25000;0
5511;Rasyiah;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Tuan Dipakeh No.7 Gp.Punge Blang Cut;Membuat Kue;10000;25000;0
5512;Sri Yatun;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Cot Arun.II Gp.Punge Blang Cut;Membuat Kue;10000;25000;0
5513;Katijah;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.P.Blang Cut Gp.Punge Blang Cut;Membuat Kue;10000;25000;0
5514;Faridah;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Tuan Dipakeh Gp.Punge Blang Cut;Membuat Kue;10000;25000;0
5515;Nuraini;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Tuan Dipakeh Gp.Punge Blang Cut;Membuat Kue;10000;25000;0
5516;Cut Aniar;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Harapan No.36 Gp.Punge Blang Cut;Membuat Kue;10000;25000;0
5517;Titin Sri Parmini;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Punge Blang Cut No.115 Gp.Punge Blang Cut;Membuat Kue;10000;25000;0
5518;Partini;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Aji Seni Gp.Punge Blang Cut;Membuat Kue;10000;25000;0
5519;Dartini;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Aji Seni Gp.Punge Blang Cut;Membuat Kue;10000;25000;0
5520;Surami;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Cot Arun.II Gp.Punge Blang Cut;Membuat Kue;10000;25000;0
5521;Dian Novita;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Punge Blang Cut No.83 Gp.Punge Blang Cut;Membuat Kue;10000;25000;0
5522;Novi Minarsih;Industri;Mikro;Banda Aceh;Jaya Baru;Jl.Aji Seni Dsn.T Dikandang Gp.Punge Blang Cu;Membuat Kue;10000;25000;0
